"Price","Bedrooms","Bathrooms","SqFt","City","State","Year_Built","Type","Garage","Lot_Area","Latitude","Longitude"
521661,4,1,1886,"Sydney","NSW",1985,"Apartment",0,2902,-33.8688,151.2093
1133455,5,1,3161,"Brisbane","QLD",1969,"Apartment",0,9311,-27.4698,153.0251
976374,3,1,1709,"Adelaide","SA",1953,"Townhouse",1,2143,-34.9285,138.6007
1501530,5,3,2129,"Perth","WA",1958,"Apartment",0,2802,-31.9505,115.8605
288333,4,3,2402,"Melbourne","VIC",1984,"Townhouse",1,2553,-37.8136,144.9631
772417,1,2,1040,"Perth","WA",1951,"House",1,7767,-31.9505,115.8605
1252151,3,3,3354,"Melbourne","VIC",1991,"Townhouse",0,2114,-37.8136,144.9631
1929305,1,1,1944,"Perth","WA",2001,"Townhouse",0,2215,-31.9505,115.8605
503874,2,1,912,"Perth","WA",1971,"Apartment",0,2795,-31.9505,115.8605
1336000,4,2,2380,"Sydney","NSW",2012,"Apartment",0,5348,-33.8688,151.2093
877972,1,1,1831,"Brisbane","QLD",1971,"Townhouse",1,3810,-27.4698,153.0251
598618,1,1,2484,"Brisbane","QLD",2009,"Townhouse",0,9029,-27.4698,153.0251
585406,2,2,2376,"Perth","WA",1954,"Townhouse",1,1169,-31.9505,115.8605
1285118,1,3,2087,"Adelaide","SA",1965,"Townhouse",1,4290,-34.9285,138.6007
1634953,5,2,2864,"Adelaide","SA",2000,"Townhouse",0,5327,-34.9285,138.6007
1526894,5,2,1577,"Melbourne","VIC",1999,"Apartment",0,2063,-37.8136,144.9631
129519,3,2,3406,"Sydney","NSW",2008,"Townhouse",1,8853,-33.8688,151.2093
1933012,1,3,2266,"Adelaide","SA",1980,"House",0,5148,-34.9285,138.6007
399432,3,2,3699,"Brisbane","QLD",1960,"House",1,3563,-27.4698,153.0251
1603876,3,2,1938,"Sydney","NSW",1995,"Apartment",1,1403,-33.8688,151.2093
1934230,2,3,3967,"Adelaide","SA",1977,"House",1,9734,-34.9285,138.6007
349147,1,2,1071,"Melbourne","VIC",2007,"House",0,6363,-37.8136,144.9631
1003353,4,1,2259,"Perth","WA",1963,"Townhouse",1,6441,-31.9505,115.8605
1918264,1,1,3011,"Adelaide","SA",1994,"House",1,6380,-34.9285,138.6007
835963,5,1,3903,"Sydney","NSW",2010,"Townhouse",0,7251,-33.8688,151.2093
886815,1,3,1536,"Sydney","NSW",2013,"Apartment",0,5690,-33.8688,151.2093
944192,1,2,3008,"Adelaide","SA",1997,"Apartment",0,1181,-34.9285,138.6007
1536302,3,1,3014,"Perth","WA",2018,"Apartment",1,9028,-31.9505,115.8605
732100,2,1,3465,"Adelaide","SA",1999,"Apartment",1,1604,-34.9285,138.6007
140985,1,1,3994,"Brisbane","QLD",1964,"House",0,7704,-27.4698,153.0251
872797,1,3,1450,"Adelaide","SA",2019,"House",1,2883,-34.9285,138.6007
681176,3,1,2018,"Brisbane","QLD",1961,"Townhouse",0,7096,-27.4698,153.0251
197434,1,1,1524,"Adelaide","SA",1978,"Apartment",0,1056,-34.9285,138.6007
521397,2,2,1555,"Melbourne","VIC",1986,"Townhouse",0,9151,-37.8136,144.9631
1345414,4,3,2558,"Sydney","NSW",1992,"Townhouse",0,6877,-33.8688,151.2093
472917,5,2,1860,"Melbourne","VIC",1970,"House",1,8076,-37.8136,144.9631
1573961,1,3,2184,"Brisbane","QLD",2000,"House",0,7892,-27.4698,153.0251
1660786,2,2,2321,"Adelaide","SA",1951,"House",1,6262,-34.9285,138.6007
707294,2,3,3063,"Adelaide","SA",1951,"Apartment",0,1468,-34.9285,138.6007
1646651,4,3,2915,"Brisbane","QLD",1994,"House",1,1906,-27.4698,153.0251
451500,2,3,1556,"Brisbane","QLD",1966,"Townhouse",1,9562,-27.4698,153.0251
216952,4,1,1966,"Adelaide","SA",1986,"Apartment",1,8758,-34.9285,138.6007
501233,2,2,1482,"Sydney","NSW",1967,"Apartment",1,7214,-33.8688,151.2093
1304073,2,3,2519,"Sydney","NSW",1989,"Townhouse",0,6744,-33.8688,151.2093
249084,4,2,2243,"Melbourne","VIC",1994,"Townhouse",1,3612,-37.8136,144.9631
1554972,4,2,3220,"Adelaide","SA",2012,"House",1,9329,-34.9285,138.6007
1426959,2,1,1521,"Melbourne","VIC",1978,"Apartment",0,1872,-37.8136,144.9631
526599,3,3,2874,"Adelaide","SA",1955,"House",1,5507,-34.9285,138.6007
105462,3,3,1596,"Brisbane","QLD",1977,"House",0,2585,-27.4698,153.0251
738263,1,2,3766,"Perth","WA",2019,"Townhouse",1,2985,-31.9505,115.8605
1126929,1,1,1884,"Sydney","NSW",1958,"House",0,3887,-33.8688,151.2093
1337480,1,3,2142,"Brisbane","QLD",1971,"Townhouse",1,8128,-27.4698,153.0251
1453793,5,2,1524,"Sydney","NSW",2011,"House",1,2752,-33.8688,151.2093
497722,1,2,2877,"Melbourne","VIC",1975,"Townhouse",1,4018,-37.8136,144.9631
1050862,2,1,2874,"Melbourne","VIC",2018,"House",1,5931,-37.8136,144.9631
1280323,1,1,2610,"Perth","WA",1982,"Apartment",1,7780,-31.9505,115.8605
1678536,3,2,2251,"Brisbane","QLD",1991,"House",1,5692,-27.4698,153.0251
818182,2,1,1192,"Adelaide","SA",1984,"Townhouse",0,6088,-34.9285,138.6007
1239093,1,1,1980,"Perth","WA",2011,"House",1,5258,-31.9505,115.8605
452513,5,1,1473,"Perth","WA",1972,"House",0,4049,-31.9505,115.8605
1002782,2,1,2677,"Perth","WA",1965,"House",0,2443,-31.9505,115.8605
1369629,3,2,1075,"Adelaide","SA",1964,"Apartment",1,8002,-34.9285,138.6007
1941238,4,2,3600,"Adelaide","SA",1954,"House",1,1815,-34.9285,138.6007
1598260,3,3,2378,"Perth","WA",2014,"House",1,7213,-31.9505,115.8605
597702,5,1,3837,"Sydney","NSW",2008,"Townhouse",1,8795,-33.8688,151.2093
1949905,3,3,3070,"Adelaide","SA",1984,"Apartment",0,5666,-34.9285,138.6007
1611184,4,1,3374,"Brisbane","QLD",2021,"House",1,3248,-27.4698,153.0251
528085,5,1,3502,"Brisbane","QLD",1969,"House",0,2837,-27.4698,153.0251
1065907,1,1,2116,"Perth","WA",1981,"Apartment",1,8589,-31.9505,115.8605
354146,3,2,3884,"Perth","WA",1960,"House",1,5941,-31.9505,115.8605
1249328,3,1,2796,"Perth","WA",2019,"House",0,3701,-31.9505,115.8605
307537,4,3,2277,"Brisbane","QLD",1982,"Townhouse",1,6684,-27.4698,153.0251
347693,2,2,1356,"Brisbane","QLD",1974,"House",0,8141,-27.4698,153.0251
1324145,3,2,3734,"Adelaide","SA",2016,"Townhouse",1,4954,-34.9285,138.6007
461657,4,3,2761,"Brisbane","QLD",1996,"Apartment",1,9601,-27.4698,153.0251
1304190,1,1,1655,"Melbourne","VIC",1951,"House",1,5746,-37.8136,144.9631
1019402,2,3,2252,"Brisbane","QLD",1975,"Apartment",1,3708,-27.4698,153.0251
1696699,2,1,3056,"Sydney","NSW",2005,"Townhouse",1,3932,-33.8688,151.2093
281322,4,2,3184,"Sydney","NSW",1952,"Townhouse",1,9292,-33.8688,151.2093
516255,3,2,1236,"Brisbane","QLD",2015,"Townhouse",0,4864,-27.4698,153.0251
1756598,4,1,1038,"Adelaide","SA",1962,"Townhouse",0,9991,-34.9285,138.6007
971717,1,1,3573,"Adelaide","SA",2004,"Townhouse",0,3451,-34.9285,138.6007
1715333,4,1,821,"Melbourne","VIC",1975,"Apartment",0,2890,-37.8136,144.9631
1309330,5,2,812,"Sydney","NSW",1967,"Apartment",0,8010,-33.8688,151.2093
442880,5,1,2996,"Adelaide","SA",2008,"Townhouse",1,2417,-34.9285,138.6007
633238,2,1,3282,"Perth","WA",1975,"House",0,4220,-31.9505,115.8605
1797361,2,1,2565,"Brisbane","QLD",1995,"House",0,5192,-27.4698,153.0251
1255271,3,1,1677,"Brisbane","QLD",2001,"House",0,5862,-27.4698,153.0251
785284,1,3,2141,"Adelaide","SA",1958,"House",1,4919,-34.9285,138.6007
1831995,1,3,3706,"Sydney","NSW",1972,"Apartment",1,7287,-33.8688,151.2093
1746965,4,1,3009,"Sydney","NSW",1998,"Townhouse",1,3982,-33.8688,151.2093
1132609,5,3,3578,"Melbourne","VIC",1969,"House",0,5456,-37.8136,144.9631
1255830,2,3,995,"Perth","WA",2022,"Apartment",1,9094,-31.9505,115.8605
198267,3,3,846,"Perth","WA",2017,"Townhouse",1,8898,-31.9505,115.8605
1114246,3,1,3670,"Melbourne","VIC",1992,"Townhouse",1,8048,-37.8136,144.9631
1263007,1,3,3856,"Melbourne","VIC",1972,"Apartment",0,1042,-37.8136,144.9631
980590,3,1,3938,"Adelaide","SA",1972,"Townhouse",0,7147,-34.9285,138.6007
306136,5,2,2147,"Brisbane","QLD",2006,"Townhouse",1,1178,-27.4698,153.0251
247314,2,2,3824,"Perth","WA",2000,"Apartment",1,1591,-31.9505,115.8605
1620935,2,2,920,"Melbourne","VIC",2001,"Apartment",1,2974,-37.8136,144.9631
1022612,1,1,2263,"Adelaide","SA",2017,"Apartment",1,9181,-34.9285,138.6007
667835,3,2,2606,"Sydney","NSW",1969,"Townhouse",1,5525,-33.8688,151.2093
917855,4,2,2124,"Brisbane","QLD",1984,"Apartment",1,2899,-27.4698,153.0251
1497482,2,1,2634,"Melbourne","VIC",1952,"Townhouse",1,4177,-37.8136,144.9631
1960751,4,3,2405,"Adelaide","SA",1979,"House",1,3747,-34.9285,138.6007
658230,2,3,1185,"Adelaide","SA",1966,"Townhouse",0,1736,-34.9285,138.6007
364921,2,3,1268,"Brisbane","QLD",1956,"Apartment",0,7297,-27.4698,153.0251
948857,2,1,1785,"Brisbane","QLD",2020,"Townhouse",0,8994,-27.4698,153.0251
1873907,2,3,2336,"Adelaide","SA",1964,"Townhouse",0,7881,-34.9285,138.6007
992822,1,2,2015,"Sydney","NSW",1982,"Apartment",1,7916,-33.8688,151.2093
1891613,3,3,3700,"Brisbane","QLD",1994,"Townhouse",1,2132,-27.4698,153.0251
1777242,1,1,3494,"Sydney","NSW",2004,"Townhouse",1,3999,-33.8688,151.2093
1058129,3,2,1841,"Brisbane","QLD",1970,"Apartment",1,2838,-27.4698,153.0251
986077,4,1,2831,"Brisbane","QLD",1999,"Apartment",0,7135,-27.4698,153.0251
1644978,5,1,2840,"Melbourne","VIC",1991,"Apartment",0,4035,-37.8136,144.9631
721054,5,1,1292,"Sydney","NSW",1996,"Apartment",0,2689,-33.8688,151.2093
414645,5,1,3247,"Adelaide","SA",2017,"House",0,4508,-34.9285,138.6007
685697,1,2,3638,"Brisbane","QLD",1975,"Apartment",1,6184,-27.4698,153.0251
1152728,3,2,2581,"Brisbane","QLD",1981,"Apartment",0,4184,-27.4698,153.0251
819829,5,2,1128,"Sydney","NSW",1951,"Townhouse",1,4124,-33.8688,151.2093
1399660,1,1,3542,"Adelaide","SA",1994,"Apartment",1,6828,-34.9285,138.6007
615835,4,1,3565,"Sydney","NSW",1955,"Townhouse",0,3106,-33.8688,151.2093
280523,2,2,1126,"Sydney","NSW",1965,"Townhouse",0,9204,-33.8688,151.2093
344553,4,2,2675,"Melbourne","VIC",2006,"Apartment",1,8322,-37.8136,144.9631
1075196,1,3,919,"Perth","WA",1977,"House",1,3583,-31.9505,115.8605
848654,3,1,1514,"Sydney","NSW",1980,"Townhouse",1,3031,-33.8688,151.2093
1028983,2,1,2923,"Melbourne","VIC",1966,"House",1,6863,-37.8136,144.9631
1575231,2,3,3230,"Brisbane","QLD",1981,"Townhouse",1,4867,-27.4698,153.0251
134874,2,3,3567,"Sydney","NSW",1966,"House",0,5029,-33.8688,151.2093
273801,5,2,3458,"Perth","WA",1995,"Apartment",0,1839,-31.9505,115.8605
1816234,2,3,2652,"Melbourne","VIC",1975,"House",0,4508,-37.8136,144.9631
576189,1,1,3592,"Melbourne","VIC",1995,"Townhouse",0,5865,-37.8136,144.9631
870641,1,2,1262,"Perth","WA",1967,"Apartment",1,6956,-31.9505,115.8605
1100012,3,1,3556,"Sydney","NSW",2013,"House",0,3100,-33.8688,151.2093
359779,3,3,2919,"Perth","WA",1963,"Townhouse",1,3311,-31.9505,115.8605
1959183,3,3,3550,"Adelaide","SA",1982,"House",0,1445,-34.9285,138.6007
310185,1,1,1416,"Melbourne","VIC",1996,"Apartment",0,6672,-37.8136,144.9631
1537283,5,2,3623,"Adelaide","SA",1975,"Apartment",0,9248,-34.9285,138.6007
1272710,3,3,1719,"Adelaide","SA",2000,"Townhouse",1,2901,-34.9285,138.6007
1516280,4,3,2914,"Perth","WA",1979,"Apartment",1,4579,-31.9505,115.8605
437017,3,1,1543,"Brisbane","QLD",2005,"House",1,8293,-27.4698,153.0251
272320,4,1,1243,"Perth","WA",1962,"House",0,1591,-31.9505,115.8605
524225,1,1,1481,"Sydney","NSW",1966,"Apartment",0,8608,-33.8688,151.2093
972074,4,3,1506,"Adelaide","SA",1990,"Apartment",1,3468,-34.9285,138.6007
465578,4,1,1144,"Brisbane","QLD",1992,"Townhouse",0,3116,-27.4698,153.0251
365332,3,1,2243,"Melbourne","VIC",1970,"Townhouse",1,9205,-37.8136,144.9631
1446964,3,2,3474,"Adelaide","SA",1952,"Apartment",1,5452,-34.9285,138.6007
435499,1,2,2337,"Adelaide","SA",1999,"Apartment",0,9632,-34.9285,138.6007
1629255,1,1,3679,"Sydney","NSW",1975,"Townhouse",0,2230,-33.8688,151.2093
1140146,1,2,2851,"Melbourne","VIC",1966,"Apartment",0,7268,-37.8136,144.9631
1079388,5,3,1241,"Adelaide","SA",1969,"Apartment",0,7219,-34.9285,138.6007
1715106,4,1,3269,"Melbourne","VIC",1966,"Apartment",1,4688,-37.8136,144.9631
1015456,3,3,1204,"Sydney","NSW",1962,"Apartment",1,5089,-33.8688,151.2093
1020087,3,2,1924,"Melbourne","VIC",1985,"Townhouse",0,5052,-37.8136,144.9631
356658,1,2,1675,"Melbourne","VIC",1957,"Apartment",0,9310,-37.8136,144.9631
1673927,3,3,3562,"Brisbane","QLD",1959,"House",1,9077,-27.4698,153.0251
1779843,2,2,1447,"Perth","WA",1988,"Townhouse",0,9949,-31.9505,115.8605
987311,5,2,917,"Perth","WA",1982,"House",1,9236,-31.9505,115.8605
1027568,2,1,2846,"Adelaide","SA",2004,"Townhouse",0,6502,-34.9285,138.6007
993724,1,3,3718,"Melbourne","VIC",2001,"Apartment",1,1610,-37.8136,144.9631
488484,4,1,1049,"Adelaide","SA",1962,"Townhouse",1,8147,-34.9285,138.6007
516950,1,1,3788,"Perth","WA",1954,"Townhouse",1,3039,-31.9505,115.8605
1851908,3,1,1386,"Melbourne","VIC",1965,"House",0,4315,-37.8136,144.9631
1708337,3,1,3376,"Adelaide","SA",1977,"Apartment",0,5284,-34.9285,138.6007
1985506,3,2,2005,"Perth","WA",2008,"House",1,7179,-31.9505,115.8605
1600136,1,3,845,"Brisbane","QLD",1960,"Apartment",0,7877,-27.4698,153.0251
428498,2,2,1163,"Brisbane","QLD",2019,"Apartment",1,6330,-27.4698,153.0251
1569639,5,2,2772,"Melbourne","VIC",2019,"House",0,9874,-37.8136,144.9631
1268498,1,3,3172,"Melbourne","VIC",1978,"House",0,3554,-37.8136,144.9631
1436358,1,3,3614,"Melbourne","VIC",1988,"Apartment",1,9905,-37.8136,144.9631
274970,3,1,1771,"Brisbane","QLD",1994,"House",1,8369,-27.4698,153.0251
1892475,1,3,1229,"Brisbane","QLD",1983,"Townhouse",0,6025,-27.4698,153.0251
1461414,3,2,870,"Melbourne","VIC",1950,"Townhouse",1,3622,-37.8136,144.9631
958829,3,3,3504,"Perth","WA",1956,"Apartment",1,8327,-31.9505,115.8605
184027,2,2,944,"Adelaide","SA",1967,"Apartment",0,8140,-34.9285,138.6007
220509,4,1,2791,"Perth","WA",1953,"Townhouse",1,9701,-31.9505,115.8605
316384,3,2,2654,"Melbourne","VIC",2019,"Apartment",1,9886,-37.8136,144.9631
893264,4,3,2416,"Perth","WA",1981,"Townhouse",1,8538,-31.9505,115.8605
1080720,5,2,1410,"Adelaide","SA",1972,"Townhouse",1,5185,-34.9285,138.6007
1090859,5,1,1642,"Melbourne","VIC",2021,"House",1,5656,-37.8136,144.9631
1700524,4,1,2856,"Brisbane","QLD",1962,"Townhouse",0,3740,-27.4698,153.0251
1899372,1,1,1736,"Sydney","NSW",2019,"Townhouse",1,9473,-33.8688,151.2093
1601208,2,1,2428,"Adelaide","SA",1979,"House",1,8218,-34.9285,138.6007
1104429,1,1,3326,"Melbourne","VIC",2009,"Apartment",1,8490,-37.8136,144.9631
1533444,3,2,2586,"Sydney","NSW",2014,"Townhouse",0,5278,-33.8688,151.2093
1024463,2,3,2415,"Perth","WA",1986,"Apartment",0,1315,-31.9505,115.8605
446400,1,3,3794,"Adelaide","SA",1979,"House",1,4938,-34.9285,138.6007
1713133,2,1,3369,"Brisbane","QLD",1975,"Apartment",1,8802,-27.4698,153.0251
1370684,4,3,3114,"Melbourne","VIC",1971,"Townhouse",1,9128,-37.8136,144.9631
997193,4,1,3187,"Melbourne","VIC",2014,"Townhouse",1,7819,-37.8136,144.9631
465090,1,1,1709,"Sydney","NSW",1977,"Apartment",0,8337,-33.8688,151.2093
1159676,2,1,3831,"Melbourne","VIC",1996,"House",0,5720,-37.8136,144.9631
1998273,2,1,3438,"Brisbane","QLD",1968,"Apartment",0,3497,-27.4698,153.0251
1733804,5,3,2586,"Melbourne","VIC",2016,"House",0,9736,-37.8136,144.9631
1095071,2,1,1854,"Adelaide","SA",1994,"Townhouse",0,4148,-34.9285,138.6007
1594426,5,3,1776,"Perth","WA",1972,"Townhouse",0,7064,-31.9505,115.8605
1346132,5,3,3427,"Perth","WA",2016,"Townhouse",1,7566,-31.9505,115.8605
545890,2,1,2926,"Sydney","NSW",1977,"Apartment",0,1812,-33.8688,151.2093
1615979,1,3,3482,"Brisbane","QLD",1988,"Apartment",1,5244,-27.4698,153.0251
1745783,2,1,1226,"Melbourne","VIC",1970,"House",1,6456,-37.8136,144.9631
1245182,1,2,824,"Brisbane","QLD",1961,"Townhouse",1,4403,-27.4698,153.0251
633397,3,2,1868,"Sydney","NSW",1962,"House",1,4445,-33.8688,151.2093
1930048,1,1,3102,"Brisbane","QLD",2003,"Apartment",1,8229,-27.4698,153.0251
1633129,5,2,2151,"Melbourne","VIC",1961,"House",1,6836,-37.8136,144.9631
1720866,1,3,1975,"Perth","WA",1950,"Townhouse",1,5627,-31.9505,115.8605
718554,1,3,3264,"Sydney","NSW",2011,"Apartment",0,8077,-33.8688,151.2093
1141966,3,1,2179,"Melbourne","VIC",1988,"Townhouse",1,7483,-37.8136,144.9631
427496,1,1,1582,"Melbourne","VIC",1996,"Townhouse",1,6944,-37.8136,144.9631
959422,1,2,1914,"Sydney","NSW",2021,"House",0,8950,-33.8688,151.2093
404679,1,3,1440,"Sydney","NSW",1972,"Apartment",1,3276,-33.8688,151.2093
310636,1,1,1869,"Brisbane","QLD",1964,"Apartment",1,1260,-27.4698,153.0251
1270495,2,1,2763,"Adelaide","SA",2015,"House",0,1451,-34.9285,138.6007
737522,4,3,1411,"Adelaide","SA",2004,"Apartment",1,2424,-34.9285,138.6007
264296,5,2,1989,"Sydney","NSW",2008,"Apartment",1,5230,-33.8688,151.2093
1052020,3,3,1863,"Sydney","NSW",2008,"Townhouse",0,3936,-33.8688,151.2093
156929,3,1,2159,"Sydney","NSW",1994,"Apartment",0,5314,-33.8688,151.2093
808958,4,2,1933,"Adelaide","SA",2004,"Apartment",0,2212,-34.9285,138.6007
1501079,4,2,2832,"Sydney","NSW",1953,"Townhouse",0,3272,-33.8688,151.2093
1927214,4,2,2812,"Sydney","NSW",1976,"House",0,5507,-33.8688,151.2093
1866830,1,2,3092,"Perth","WA",1990,"Townhouse",0,1113,-31.9505,115.8605
1634543,5,1,2113,"Brisbane","QLD",2015,"Townhouse",0,6033,-27.4698,153.0251
1704380,3,1,3370,"Perth","WA",1995,"Apartment",1,8079,-31.9505,115.8605
1806023,2,1,3978,"Brisbane","QLD",1967,"House",1,3619,-27.4698,153.0251
1626084,2,3,3873,"Perth","WA",1999,"House",1,4736,-31.9505,115.8605
409677,5,2,2961,"Adelaide","SA",1986,"Apartment",1,1584,-34.9285,138.6007
181605,3,2,2251,"Brisbane","QLD",1974,"Townhouse",0,9198,-27.4698,153.0251
675487,5,3,2931,"Perth","WA",1950,"Townhouse",0,3964,-31.9505,115.8605
717791,3,1,2229,"Perth","WA",2007,"Townhouse",0,2920,-31.9505,115.8605
876017,4,3,846,"Melbourne","VIC",1959,"Townhouse",0,1623,-37.8136,144.9631
278269,2,3,2980,"Melbourne","VIC",1997,"Townhouse",1,4157,-37.8136,144.9631
1960527,5,1,1747,"Brisbane","QLD",1961,"House",1,2404,-27.4698,153.0251
1537777,2,3,2594,"Melbourne","VIC",1985,"Apartment",1,7462,-37.8136,144.9631
100564,4,3,3895,"Melbourne","VIC",1970,"House",1,8322,-37.8136,144.9631
888496,4,3,3223,"Melbourne","VIC",1991,"Apartment",0,6625,-37.8136,144.9631
1115860,2,3,3655,"Brisbane","QLD",1997,"Apartment",1,6631,-27.4698,153.0251
1692233,5,2,1098,"Perth","WA",1981,"Apartment",1,4202,-31.9505,115.8605
1603834,3,2,2270,"Sydney","NSW",1981,"Townhouse",0,1076,-33.8688,151.2093
1344973,1,1,3140,"Perth","WA",1962,"Townhouse",0,6402,-31.9505,115.8605
1556013,4,3,3289,"Perth","WA",1969,"Apartment",1,9130,-31.9505,115.8605
1198266,1,3,2369,"Adelaide","SA",1951,"Townhouse",1,9409,-34.9285,138.6007
165469,3,2,2322,"Adelaide","SA",1977,"Townhouse",0,5278,-34.9285,138.6007
1844472,5,1,2525,"Perth","WA",1952,"House",0,9650,-31.9505,115.8605
714357,1,1,2757,"Sydney","NSW",1997,"Townhouse",1,8544,-33.8688,151.2093
939221,1,2,2904,"Adelaide","SA",1983,"Townhouse",1,3549,-34.9285,138.6007
853843,1,1,1128,"Adelaide","SA",2007,"Apartment",1,4853,-34.9285,138.6007
829427,2,1,3040,"Adelaide","SA",2018,"Townhouse",0,8298,-34.9285,138.6007
1680623,2,1,1318,"Brisbane","QLD",2019,"House",0,5444,-27.4698,153.0251
556843,3,2,2644,"Sydney","NSW",2008,"House",1,1333,-33.8688,151.2093
959088,5,3,1581,"Melbourne","VIC",2006,"Apartment",0,7848,-37.8136,144.9631
679522,1,2,3970,"Perth","WA",1965,"Townhouse",0,9192,-31.9505,115.8605
1761156,3,1,2544,"Melbourne","VIC",1988,"Apartment",0,1281,-37.8136,144.9631
1652772,2,2,966,"Sydney","NSW",1982,"House",0,5541,-33.8688,151.2093
588549,5,2,3033,"Adelaide","SA",2013,"Townhouse",1,3097,-34.9285,138.6007
1965988,3,1,2557,"Melbourne","VIC",2019,"House",1,7147,-37.8136,144.9631
580648,1,2,2585,"Brisbane","QLD",2004,"Apartment",0,4294,-27.4698,153.0251
154107,1,3,3980,"Perth","WA",2002,"Townhouse",1,3616,-31.9505,115.8605
871057,3,2,2758,"Adelaide","SA",2000,"House",1,6880,-34.9285,138.6007
1226181,1,1,2682,"Sydney","NSW",2009,"Apartment",0,2147,-33.8688,151.2093
1254048,3,3,3034,"Sydney","NSW",1950,"House",0,6206,-33.8688,151.2093
1560555,4,3,3497,"Melbourne","VIC",1984,"Townhouse",0,1991,-37.8136,144.9631
1959848,4,2,1220,"Brisbane","QLD",1994,"House",0,3726,-27.4698,153.0251
877176,4,1,3994,"Brisbane","QLD",1977,"Apartment",0,8429,-27.4698,153.0251
266175,4,2,3858,"Sydney","NSW",1972,"House",1,9559,-33.8688,151.2093
1936224,2,1,3986,"Melbourne","VIC",2009,"Apartment",1,3896,-37.8136,144.9631
1870838,5,2,2427,"Brisbane","QLD",1970,"Apartment",0,1545,-27.4698,153.0251
1358834,5,2,1222,"Adelaide","SA",1970,"House",0,8185,-34.9285,138.6007
1145010,4,2,2113,"Adelaide","SA",1989,"Apartment",1,5021,-34.9285,138.6007
1394844,4,3,3362,"Sydney","NSW",1954,"Apartment",1,5692,-33.8688,151.2093
830302,1,1,3330,"Melbourne","VIC",1983,"Townhouse",1,9235,-37.8136,144.9631
1415100,5,2,897,"Perth","WA",1970,"Townhouse",0,8948,-31.9505,115.8605
1505536,4,2,3740,"Melbourne","VIC",2013,"Apartment",1,3592,-37.8136,144.9631
357210,1,3,2250,"Brisbane","QLD",1968,"Apartment",1,9703,-27.4698,153.0251
1214785,4,3,1854,"Brisbane","QLD",1951,"Apartment",1,6720,-27.4698,153.0251
572634,4,3,2386,"Adelaide","SA",1963,"Townhouse",1,7386,-34.9285,138.6007
1861641,3,1,3266,"Melbourne","VIC",1995,"Apartment",0,2265,-37.8136,144.9631
537800,5,2,3099,"Melbourne","VIC",1991,"Townhouse",0,4435,-37.8136,144.9631
674624,3,1,2847,"Sydney","NSW",1952,"Apartment",0,8489,-33.8688,151.2093
1414325,1,2,1631,"Brisbane","QLD",1994,"Townhouse",0,1855,-27.4698,153.0251
603608,2,1,1857,"Melbourne","VIC",2015,"Apartment",0,9030,-37.8136,144.9631
1342454,4,3,3234,"Melbourne","VIC",1993,"Apartment",1,6013,-37.8136,144.9631
327761,5,2,2107,"Brisbane","QLD",2021,"Apartment",1,9865,-27.4698,153.0251
582374,4,1,995,"Melbourne","VIC",1966,"Townhouse",0,2587,-37.8136,144.9631
677519,5,3,939,"Sydney","NSW",1974,"Apartment",1,7467,-33.8688,151.2093
1133651,4,1,3406,"Adelaide","SA",2016,"Apartment",1,7832,-34.9285,138.6007
771743,4,2,2608,"Melbourne","VIC",1981,"Townhouse",0,1786,-37.8136,144.9631
938305,4,1,3748,"Sydney","NSW",1998,"Apartment",1,5069,-33.8688,151.2093
1151163,5,1,2336,"Brisbane","QLD",1953,"Townhouse",0,6834,-27.4698,153.0251
142158,1,2,2267,"Perth","WA",2006,"House",0,7802,-31.9505,115.8605
1167721,2,3,2751,"Sydney","NSW",1964,"House",1,8524,-33.8688,151.2093
104327,1,3,3942,"Sydney","NSW",1952,"Apartment",0,7878,-33.8688,151.2093
228021,1,3,2555,"Sydney","NSW",1999,"Apartment",0,2666,-33.8688,151.2093
1262561,4,2,869,"Melbourne","VIC",1953,"Townhouse",0,4229,-37.8136,144.9631
1416073,4,3,1748,"Perth","WA",1998,"Townhouse",1,7595,-31.9505,115.8605
1071384,3,3,3965,"Brisbane","QLD",2018,"Townhouse",0,7476,-27.4698,153.0251
866870,3,2,3348,"Sydney","NSW",2005,"Apartment",1,1454,-33.8688,151.2093
1379541,3,2,3248,"Melbourne","VIC",1963,"House",0,7071,-37.8136,144.9631
1392586,1,1,868,"Sydney","NSW",1953,"House",0,7971,-33.8688,151.2093
607057,3,2,1202,"Sydney","NSW",2011,"Townhouse",0,5724,-33.8688,151.2093
731283,2,2,2412,"Sydney","NSW",1968,"House",1,7307,-33.8688,151.2093
1205800,3,2,1479,"Brisbane","QLD",2012,"Apartment",0,1348,-27.4698,153.0251
612739,3,2,1888,"Sydney","NSW",1999,"Apartment",0,5370,-33.8688,151.2093
1951554,3,3,1105,"Melbourne","VIC",1986,"House",0,5106,-37.8136,144.9631
1292806,1,1,978,"Melbourne","VIC",1989,"House",0,9114,-37.8136,144.9631
1986522,2,1,2028,"Brisbane","QLD",2019,"Apartment",1,8025,-27.4698,153.0251
1398733,4,1,3592,"Melbourne","VIC",1954,"Townhouse",0,8653,-37.8136,144.9631
